Seconds,Value.key,Value.pressed
3838354804.1440001,U,False
3838354804.2149758,C,True
3838354804.224,I,False
3838354804.3200002,K,True
3838354804.3239999,C,False
3838354804.4120002,Space,True
3838354804.4459839,K,False
3838354804.5269761,Space,False
3838354804.666976,B,True
3838354804.7680001,B,False
3838354804.8589759,R,True
3838354804.9559999,O,True
3838354804.96,R,False
3838354805.1099839,O,False
3838354805.360992,W,True
3838354805.464992,W,False
3838354805.4789758,N,True
3838354805.592,Space,True
3838354805.6249919,N,False
3838354805.7259841,Space,False
3838354805.902976,F,True
3838354806.0069761,O,True
3838354806.014976,F,False
3838354806.1329918,O,False
3838354806.166976,X,True
3838354806.2800002,X,False
3838354806.4009919,Space,True
3838354806.5359998,Space,False
3838354806.7409921,J,True
3838354806.8329921,J,False
3838354806.9699841,U,True
3838354807.0619841,U,False
3838354807.1599998,M,True
3838354807.2269759,P,True
3838354807.2729921,M,False
3838354807.345984,S,True
3838354807.3539839,P,False
3838354807.4559999,S,False
3838354807.4869761,Space,True
3838354807.576992,Space,False
3838354807.6009922,O,True
3838354807.6760001,V,True
3838354807.7059841,O,False
3838354807.7769918,V,False
3838354807.8069758,E,True
3838354807.877984,R,True
3838354807.9289918,Space,True
3838354807.9289918,E,False
3838354807.982976,R,False
3838354808.0259838,Space,False
3838354808.069984,T,True
3838354808.1529918,H,True
3838354808.1699839,E,True
3838354808.1799998,T,False
3838354808.2689919,E,False
3838354808.2899842,Space,True
3838354808.3029761,H,False
3838354808.3669758,Space,False
3838354808.4249921,L,True
3838354808.52,A,True
3838354808.5529919,L,False
3838354808.6079998,A,False
3838354808.7199998,Z,True
3838354808.7949762,Y,True
3838354808.8329921,Z,False
3838354808.8829761,Space,True
3838354808.9339838,Y,False
3838354808.9929919,Space,False
3838354809.2839999,D,True
3838354809.4400001,D,False
3838354809.4439998,O,True
3838354809.5509758,O,False
3838354809.6349759,G,True
3838354809.7199998,G,False
3838354809.8049922,Return,True
3838354809.8800001,Return,False
3838354810.1279998,RShiftKey,True
3838354810.3339839,T,True
3838354810.4209919,RShiftKey,False
3838354810.4419842,T,False
3838354810.5040002,H,True
3838354810.5879998,E,True
3838354810.6040001,H,False
3838354810.684,E,False
3838354810.6999998,Space,True
3838354810.7880001,Space,False
3838354810.8349762,Q,True
3838354810.9189758,U,True
3838354810.9200001,Q,False
3838354811.0079999,I,True
3838354811.0389762,U,False
3838354811.121984,I,False
3838354811.141984,C,True
3838354811.2349758,K,True
3838354811.2579842,C,False
3838354811.3329921,Space,True
3838354811.3579841,K,False
3838354811.4559999,Space,False
3838354811.5079999,B,True
3838354811.5829759,B,False
3838354811.7080002,R,True
3838354811.7949762,R,False
3838354811.8339839,O,True
3838354811.942976,O,False
3838354811.9509759,W,True
3838354812.0229759,N,True
3838354812.04,W,False
3838354812.1509762,Space,True
3838354812.1709762,N,False
3838354812.2459841,Space,False
3838354812.5479999,F,True
3838354812.601984,O,True
3838354812.6479998,F,False
3838354812.7249918,O,False
3838354812.780992,X,True
3838354812.890976,Space,True
3838354812.8989758,X,False
3838354812.9789758,Space,False
3838354813.0859842,J,True
3838354813.1699839,J,False
3838354813.2600002,U,True
3838354813.3280001,U,False
3838354813.437984,M,True
3838354813.509984,P,True
3838354813.5359998,M,False
3838354813.5949759,S,True
3838354813.6299839,P,False
3838354813.7009921,S,False
3838354813.7329922,Space,True
3838354813.8089919,O,True
3838354813.8299842,Space,False
3838354813.9309759,O,False
3838354814.2869759,V,True
3838354814.3749762,V,False
3838354814.3959999,E,True
3838354814.5459838,E,False
3838354814.574976,Space,True
3838354814.6880002,Space,False
