Seconds,Value.key,Value.pressed
3840865067.6309762,Y,True
3840865067.6779842,A,False
3840865067.724,Space,True
3840865067.7689919,Y,False
3840865067.8029761,Space,False
3840865067.8239999,I,True
3840865067.928,I,False
3840865067.9559999,S,True
3840865068.0560002,S,False
3840865068.072,Space,True
3840865068.1629758,Space,False
3840865068.2029762,A,True
3840865068.2949762,A,False
3840865068.3039999,Space,True
3840865068.388,Space,False
3840865068.457984,S,True
3840865068.5339842,U,True
3840865068.5729918,S,False
3840865068.6229758,U,False
3840865068.7059841,N,True
3840865068.778976,N,False
3840865068.8520002,N,True
3840865068.9320002,N,False
3840865069.054976,Y,True
3840865069.1049919,Space,True
3840865069.1339841,Y,False
3840865069.188992,Space,False
3840865069.208992,D,True
3840865069.2979841,A,True
3840865069.305984,D,False
3840865069.397984,A,False
3840865069.4209919,Y,True
3840865069.5129919,Y,False
3840865069.9840002,Return,True
3840865070.072,Return,False
3840865070.164,RShiftKey,True
3840865070.2600002,T,True
3840865070.3400002,RShiftKey,False
3840865070.3569918,T,False
3840865070.4419842,O,True
3840865070.5129919,O,False
3840865070.524992,D,True
3840865070.6360002,D,False
3840865070.6440001,A,True
3840865070.6979842,Y,True
3840865070.744,A,False
3840865070.7989759,Space,True
3840865070.8400002,Y,False
3840865070.8989758,Space,False
3840865070.982976,I,True
3840865071.074976,S,True
3840865071.0960002,I,False
3840865071.1929922,S,False
3840865071.1969919,Space,True
3840865071.3019838,A,True
3840865071.3069758,Space,False
3840865071.4169922,A,False
3840865071.4289918,Space,True
3840865071.5379839,Space,False
3840865071.7309761,S,True
3840865071.8569918,S,False
3840865071.8689919,U,True
3840865071.9569921,U,False
3840865072.0459838,N,True
3840865072.1259842,N,False
3840865072.1909761,N,True
3840865072.2709761,N,False
3840865072.3809919,Y,True
3840865072.4679999,Space,True
3840865072.5109758,Y,False
3840865072.5189762,D,True
3840865072.5640001,Space,False
3840865072.596992,A,True
3840865072.6379838,D,False
3840865072.713984,Y,True
3840865072.7259841,A,False
3840865072.8169918,Y,False
3840865074.3299842,Return,True
3840865074.4259839,Return,False
