Seconds,Value.key,Value.pressed
3841031462.7280002,U,False
3841031462.8029761,N,True
3841031462.8739839,N,False
3841031462.9439998,N,True
3841031463.0309758,N,False
3841031463.1349759,Y,True
3841031463.2149758,Space,True
3841031463.2360001,Y,False
3841031463.3019838,Space,False
3841031463.3559999,D,True
3841031463.4309759,A,True
3841031463.448,D,False
3841031463.5409918,Y,True
3841031463.5459838,A,False
3841031463.636992,Y,False
3841031463.796,RShiftKey,True
3841031464.1079998,D1,True
3841031464.2179842,D1,False
3841031464.2719998,RShiftKey,False
3841031464.392992,Return,True
3841031464.4889922,Return,False
3841031464.592,RShiftKey,True
3841031464.785984,T,True
3841031464.860992,RShiftKey,False
3841031464.9039998,T,False
3841031464.922976,O,True
3841031465.0209918,D,True
3841031465.0209918,O,False
3841031465.1160002,A,True
3841031465.1379838,D,False
3841031465.1909761,Y,True
3841031465.2329922,A,False
3841031465.296,Space,True
3841031465.3129921,Y,False
3841031465.368,Space,False
3841031465.4320002,I,True
3841031465.5219841,S,True
3841031465.5269761,I,False
3841031465.6249919,S,False
3841031465.6389761,Space,True
3841031465.7149758,A,True
3841031465.7319999,Space,False
3841031465.8369918,Space,True
3841031465.8379841,A,False
3841031465.9299841,Space,False
3841031465.9439998,S,True
3841031466.0640001,S,False
3841031466.0679998,U,True
3841031466.1560001,U,False
3841031466.2229762,N,True
3841031466.2979841,N,False
3841031466.3499842,N,True
3841031466.4359999,N,False
3841031466.5189762,Y,True
3841031466.5899839,Space,True
3841031466.6240001,Y,False
3841031466.6819839,Space,False
3841031466.7689919,D,True
3841031466.865984,A,True
3841031466.877984,D,False
3841031466.9619842,A,False
3841031466.9709759,Y,True
3841031467.0609918,Y,False
3841031467.2009921,RShiftKey,True
3841031467.2939839,D1,True
3841031467.4089918,D1,False
3841031467.442976,RShiftKey,False
3841031467.534976,Return,True
3841031467.6309762,Return,False
3841031467.7419839,RShiftKey,True
3841031468.009984,T,True
3841031468.0989761,RShiftKey,False
3841031468.1189761,T,False
3841031468.2019839,O,True
3841031468.2939839,D,True
3841031468.2989759,O,False
3841031468.4120002,D,False
3841031468.4159999,A,True
3841031468.4640002,Y,True
3841031468.529984,A,False
3841031468.5799999,Space,True
3841031468.5849919,Y,False
3841031468.6599998,Space,False
3841031468.7169919,I,True
3841031468.7919998,S,True
3841031468.8089919,I,False
3841031468.8939838,S,False
3841031468.908,Space,True
3841031468.9979839,A,True
3841031469.0019841,Space,False
3841031469.1189761,Space,True
3841031469.1279998,A,False
3841031469.2160001,Space,False
3841031469.2709761,S,True
3841031469.3669758,U,True
3841031469.3839998,S,False
3841031469.4549761,U,False
3841031469.5240002,N,True
3841031469.6089921,N,False
3841031469.6579838,N,True
3841031469.7369919,N,False
3841031469.8129921,Y,True
3841031469.8920002,Space,True
3841031469.9320002,Y,False
3841031469.9739838,Space,False
3841031470.0329919,D,True
3841031470.1339841,A,True
3841031470.146976,D,False
3841031470.2349758,Y,True
3841031470.248992,A,False
3841031470.3269758,Y,False
3841031470.46,RShiftKey,True
3841031470.5999999,D1,True
3841031470.713984,D1,False
3841031470.7480001,RShiftKey,False
3841031470.865984,Return,True
3841031470.9689922,Return,False
3841031471.0489922,RShiftKey,True
3841031471.1999998,T,True
3841031471.258976,RShiftKey,False
3841031471.3189759,T,False
3841031471.3229761,O,True
3841031471.4200001,O,False
3841031471.4289918,D,True
3841031471.5309758,A,True
3841031471.5529919,D,False
3841031471.6199999,Y,True
3841031471.6509762,A,False
3841031471.7219839,Y,False
3841031471.7259841,Space,True
3841031471.8099842,Space,False
3841031471.9159999,I,True
3841031472.0089922,I,False
3841031472.0219841,S,True
3841031472.1229758,S,False
3841031472.1409922,Space,True
3841031472.2329922,Space,False
3841031472.2869759,A,True
3841031472.408,A,False
3841031472.4289918,Space,True
3841031472.5229759,Space,False
3841031472.6769919,S,True
3841031472.7719998,U,True
3841031472.8049922,S,False
3841031472.8629761,U,False
3841031472.9200001,N,True
3841031472.994976,N,False
3841031473.0479999,N,True
3841031473.132,N,False
3841031473.228992,Y,True
3841031473.3419838,Y,False
3841031473.345984,Space,True
3841031473.4689922,Space,False
3841031473.7899842,RShiftKey,True
3841031473.9439998,RShiftKey,False
3841031474.1009922,D,True
3841031474.2219839,D,False
3841031474.2449918,A,True
3841031474.345984,Y,True
3841031474.3539839,A,False
3841031474.4339838,Y,False
3841031474.5120001,RShiftKey,True
3841031474.6339841,D1,True
3841031474.7399998,D1,False
3841031474.785984,RShiftKey,False
3841031474.9239998,Return,True
3841031475.0240002,Return,False
3841031475.141984,RShiftKey,True
3841031475.632,RShiftKey,True
3841031475.6579838,T,True
3841031475.7869759,T,False
3841031475.8080001,RShiftKey,False
3841031475.922976,O,True
3841031476.0189762,O,False
3841031476.034976,D,True
3841031476.1189761,A,True
3841031476.1440001,D,False
3841031476.2069759,Y,True
3841031476.258976,A,False
3841031476.3169918,Space,True
3841031476.325984,Y,False
3841031476.3849921,Space,False
3841031476.4689922,I,True
3841031476.5320001,S,True
3841031476.5689921,I,False
3841031476.6489921,S,False
3841031476.661984,Space,True
3841031476.7609921,Space,False
3841031476.7609921,A,True
3841031476.860992,Space,True
3841031476.8619838,A,False
3841031476.9569921,Space,False
3841031476.9659839,S,True
3841031477.0209918,U,True
3841031477.0859842,S,False
3841031477.1189761,U,False
3841031477.1819839,N,True
3841031477.2569919,N,False
3841031477.3139839,N,True
3841031477.4009919,N,False
3841031477.4969921,Y,True
3841031477.5979838,Space,True
3841031477.6229758,Y,False
3841031477.7049918,Space,False
3841031477.8129921,RShiftKey,True
3841031477.912992,D,True
3841031477.9939842,RShiftKey,False
3841031478.0479999,D,False
3841031478.0569921,A,True
3841031478.1699839,Y,True
3841031478.198976,A,False
3841031478.2619839,Y,False
3841031478.4099841,RShiftKey,True
3841031478.592,D1,True
3841031478.7219839,D1,False
3841031478.7889919,RShiftKey,False
3841031478.9309759,Return,True
3841031479.0269761,Return,False
3841031479.1240001,RShiftKey,True
3841031479.4309759,T,True
3841031479.5569921,T,False
3841031479.5609918,RShiftKey,False
3841031479.626976,O,True
3841031479.7259841,O,False
3841031479.7639999,D,True
3841031479.8139839,A,True
3841031479.8559999,D,False
3841031479.928,Y,True
3841031479.9619842,A,False
3841031480.0169921,Space,True
3841031480.0389762,Y,False
3841031480.0979838,Space,False
3841031480.1589761,I,True
3841031480.2549758,S,True
3841031480.2600002,I,False
3841031480.350976,S,False
3841031480.3589759,Space,True
3841031480.452992,Space,False
3841031480.4569921,A,True
3841031480.554976,Space,True
3841031480.5760002,A,False
3841031480.6539841,Space,False
3841031480.6709762,S,True
3841031480.7509761,U,True
3841031480.776,S,False
3841031480.8429761,U,False
3841031480.897984,N,True
3841031480.9789758,N,False
3841031481.044992,N,True
3841031481.1109762,N,False
3841031481.1999998,Y,True
3841031481.2829762,Space,True
3841031481.3080001,Y,False
3841031481.3720002,Space,False
3841031481.4499841,RShiftKey,True
3841031481.5169921,RShiftKey,False
3841031481.5359998,D,True
3841031481.621984,D,False
3841031481.8299842,A,True
3841031481.9640002,A,False
3841031481.9979839,Y,True
3841031482.0899839,Y,False
3841031482.2249918,RShiftKey,True
3841031482.305984,D1,True
3841031482.4169922,D1,False
3841031482.4589758,RShiftKey,False
3841031482.5760002,Return,True
3841031482.6789761,Return,False
3841031482.796,RShiftKey,True
3841031482.9000001,T,True
3841031482.9969921,RShiftKey,False
3841031483.0139842,T,False
3841031483.069984,O,True
3841031483.1329918,D,True
3841031483.161984,O,False
3841031483.258976,D,False
3841031483.258976,A,True
3841031483.3139839,Y,True
3841031483.3649921,A,False
3841031483.4039998,Space,True
3841031483.4159999,Y,False
3841031483.489984,Space,False
3841031483.684,I,True
3841031483.776,I,False
3841031483.7929921,S,True
3841031483.872992,S,False
3841031483.9039998,Space,True
3841031483.9959998,Space,False
3841031484.0079999,A,True
3841031484.1360002,A,False
3841031484.1399999,Space,True
3841031484.2319999,Space,False
3841031484.3019838,S,True
3841031484.422976,S,False
3841031484.4509759,U,True
3841031484.5539842,U,False
3841031484.606976,N,True
3841031484.6949759,N,False
3841031484.756,N,True
3841031484.8269758,N,False
3841031484.9120002,Y,True
3841031485.0040002,Space,True
3841031485.0209918,Y,False
3841031485.0669761,Space,False
