Seconds,Value.key,Value.pressed
3840864987.4019842,N,False
3840864987.4689922,N,True
3840864987.5569921,N,False
3840864987.666976,Y,True
3840864987.7719998,Space,True
3840864987.7929921,Y,False
3840864987.8520002,Space,False
3840864987.9159999,D,True
3840864987.9640002,A,True
3840864987.984992,D,False
3840864988.081984,A,False
3840864988.0859842,Y,True
3840864988.1649919,Y,False
3840864988.3639998,Return,True
3840864988.464992,Return,False
3840864989.4759998,RShiftKey,True
3840864989.6109762,T,True
3840864989.6659842,RShiftKey,False
3840864989.6899838,T,False
3840864989.7269759,H,True
3840864989.7939839,E,True
3840864989.8619838,Space,True
3840864989.8939838,E,False
3840864989.8949761,H,False
3840864989.9809918,Space,False
3840864990.0359998,Q,True
3840864990.1189761,Q,False
3840864990.1279998,U,True
3840864990.2029762,I,True
3840864990.2749758,U,False
3840864990.3379841,I,False
3840864990.3389759,C,True
3840864990.448,K,True
3840864990.4819841,C,False
3840864990.5359998,Space,True
3840864990.6249919,K,False
3840864990.6629758,Space,False
3840864990.928,B,True
3840864991.0120001,B,False
3840864991.1109762,R,True
3840864991.1779842,O,True
3840864991.1859841,R,False
3840864991.3080001,N,True
3840864991.3349762,W,True
3840864991.3520002,O,False
3840864991.428,W,False
3840864991.4369922,N,False
3840864991.5840001,Space,True
3840864991.7329922,Space,False
3840864992.2719998,F,True
3840864992.3769922,O,True
3840864992.3769922,F,False
3840864992.4769921,O,False
3840864992.5269761,X,True
3840864992.6189761,X,False
3840864992.6629758,Space,True
3840864992.748992,Space,False
3840864992.8239999,J,True
3840864992.902976,J,False
3840864992.9739838,U,True
3840864993.0489922,U,False
3840864993.1560001,M,True
3840864993.2769918,M,False
3840864993.2949762,P,True
3840864993.3619838,P,False
3840864993.3889918,S,True
3840864993.4969921,S,False
3840864993.5339842,Space,True
3840864993.6179838,O,True
3840864993.621984,Space,False
3840864993.7299838,O,False
3840864993.733984,V,True
3840864993.8080001,V,False
3840864993.8439999,E,True
3840864993.9359999,R,True
3840864993.962976,E,False
3840864994.0159998,Space,True
3840864994.0289922,R,False
3840864994.1049919,Space,False
3840864994.132,T,True
3840864994.1949759,E,True
3840864994.198976,H,True
3840864994.2199998,T,False
3840864994.3049922,Space,True
3840864994.305984,E,False
3840864994.348,H,False
3840864994.3899841,Space,False
3840864994.4549761,L,True
3840864994.5359998,A,True
3840864994.5999999,L,False
3840864994.641984,A,False
3840864994.7669759,X,True
3840864994.8559999,Y,True
3840864994.8809919,X,False
3840864994.9699841,Space,True
3840864994.9909759,Y,False
3840864995.0999999,Space,False
3840864995.7419839,D,True
3840864995.8589759,D,False
3840864995.9920001,O,True
3840864996.1560001,O,False
3840864996.1599998,G,True
3840864996.2309761,G,False
3840864996.3499842,Return,True
3840864996.457984,Return,False
3840864996.686976,RShiftKey,True
3840864996.7889919,T,True
3840864996.8559999,RShiftKey,False
3840864996.8769922,T,False
3840864996.928,H,True
3840864997.0369921,H,False
3840864997.0560002,E,True
3840864997.1229758,E,False
3840864997.3069758,Back,True
3840864997.3859839,Back,False
3840864997.4499841,Back,True
3840864997.5339842,Back,False
3840864997.596992,Back,True
3840864997.7080002,Back,False
3840864998.0659838,RShiftKey,True
3840864998.2129922,T,True
3840864998.2969918,RShiftKey,False
3840864998.3189759,T,False
3840864998.3920002,O,True
3840864998.4879999,D,True
3840864998.4889922,O,False
3840864998.5779839,A,True
3840864998.581984,D,False
3840864998.6479998,Y,True
3840864998.6899838,A,False
3840864998.7199998,Space,True
3840864998.7779841,Y,False
3840864998.8239999,Space,False
3840864998.8520002,I,True
3840864998.952992,S,True
3840864998.9569921,I,False
3840864999.0539842,Space,True
3840864999.074976,S,False
3840864999.1769919,Space,False
3840864999.188992,A,True
3840864999.2899842,Space,True
3840864999.3029761,A,False
3840864999.3949761,Space,False
3840864999.4339838,S,True
3840864999.4889922,U,True
3840864999.5339842,S,False
3840864999.592,U,False
3840864999.686976,N,True
3840864999.7579842,N,False
3840864999.8269758,N,True
3840864999.9109759,N,False
3840865000.0259838,Y,True
3840865000.152,Space,True
3840865000.168992,Y,False
3840865000.244,Space,False
3840865000.3669758,D,True
3840865000.4459839,D,False
3840865000.5179839,A,True
3840865000.5979838,A,False
3840865000.601984,Y,True
3840865000.693984,Y,False
3840865001.2360001,Return,True
3840865001.3239999,Return,False
3840865001.4400001,RShiftKey,True
3840865001.5829759,T,True
3840865001.6629758,T,False
3840865001.6709762,RShiftKey,False
3840865001.7349758,O,True
3840865001.836,O,False
3840865001.8439999,D,True
3840865001.9289918,A,True
3840865001.9339838,D,False
3840865001.9879999,Y,True
3840865002.0419841,A,False
3840865002.1349759,Y,False
3840865002.2099838,I,True
3840865002.3269758,I,False
3840865002.5879998,Back,True
3840865002.6680002,Back,False
3840865002.7349758,Space,True
3840865002.830976,Space,False
3840865002.9200001,I,True
3840865003.0079999,I,False
3840865005.0409918,RShiftKey,True
3840865005.1579838,T,True
3840865005.2459841,RShiftKey,False
3840865005.2549758,T,False
3840865005.2929921,H,True
3840865005.4139838,H,False
3840865005.4609919,E,True
3840865005.5829759,E,False
3840865006.2269759,Space,True
3840865006.3749762,Space,False
3840865006.4789758,Q,True
3840865006.5339842,U,True
3840865006.554976,Q,False
3840865006.621984,I,True
3840865006.6979842,U,False
3840865006.744,C,True
3840865006.748992,I,False
3840865006.860992,K,True
3840865006.8829761,C,False
3840865006.9640002,Space,True
3840865007.014976,K,False
3840865007.0989761,Space,False
3840865007.1739841,B,True
3840865007.2569919,B,False
3840865007.3829761,R,True
3840865007.4489918,R,False
3840865007.4640002,O,True
3840865007.576992,O,False
3840865007.6079998,W,True
3840865007.686976,W,False
3840865007.6880002,N,True
3840865007.800992,Space,True
3840865007.8229761,N,False
3840865007.9200001,Space,False
3840865008.1609921,F,True
3840865008.2699838,O,True
3840865008.273984,F,False
3840865008.3839998,O,False
3840865008.4000001,X,True
3840865008.5040002,X,False
3840865008.5689921,Space,True
3840865008.6459842,Space,False
3840865008.7699838,J,True
3840865008.8539839,J,False
3840865008.9109759,U,True
3840865008.994976,U,False
3840865009.1160002,M,True
3840865009.1880002,P,True
3840865009.2259841,M,False
3840865009.3000002,S,True
3840865009.3039999,P,False
3840865009.3869758,S,False
3840865009.4339838,Space,True
3840865009.4720001,O,True
3840865009.5179839,Space,False
3840865009.6229758,V,True
3840865009.6529918,O,False
3840865009.6949759,V,False
3840865009.7319999,E,True
3840865009.8289919,R,True
3840865009.8419838,E,False
3840865009.8959999,Space,True
3840865009.912992,R,False
3840865009.9920001,Space,False
3840865010.0120001,T,True
3840865010.0789762,E,True
3840865010.092,T,False
3840865010.0960002,H,True
3840865010.1899838,E,False
3840865010.244,Space,True
3840865010.248992,H,False
3840865010.3809919,Space,False
3840865010.7349758,L,True
3840865010.877984,A,True
3840865010.9120002,L,False
3840865010.9659839,A,False
3840865011.1179838,X,True
3840865011.238976,X,False
3840865011.2889919,Y,True
3840865011.4069762,Space,True
3840865011.4149761,Y,False
3840865011.5189762,Space,False
3840865012.1829758,F,True
3840865012.285984,F,False
3840865012.7259841,O,True
3840865012.8389759,O,False
3840865013.316,X,True
3840865013.4459839,X,False
3840865013.850976,Return,True
3840865013.9509759,Return,False
3840865014.5469761,RShiftKey,True
3840865014.98,T,True
3840865015.076992,T,False
3840865015.1209922,RShiftKey,False
3840865015.3529921,O,True
3840865015.4449921,O,False
3840865015.7199998,D,True
3840865015.8129921,D,False
3840865015.9359999,A,True
3840865015.9989762,A,False
3840865016.2579842,Y,True
3840865016.3639998,Y,False
3840865016.4789758,Space,True
3840865016.5909762,Space,False
3840865016.7549758,I,True
3840865016.8429761,I,False
3840865016.8809919,S,True
3840865016.989984,S,False
3840865017.049984,Space,True
3840865017.161984,Space,False
3840865017.2459841,A,True
3840865017.3329921,A,False
3840865017.3839998,Space,True
3840865017.484992,Space,False
3840865018.0489922,S,True
3840865018.1549759,S,False
3840865018.1789761,U,True
3840865018.3000002,U,False
3840865018.4840002,N,True
3840865018.5799999,N,False
3840865018.6899838,N,True
3840865018.7819839,N,False
3840865019.2549758,Y,True
3840865019.3469758,Y,False
3840865019.7519999,Space,True
3840865019.8859839,Space,False
3840865020.1360002,D,True
3840865020.2309761,D,False
3840865020.4189758,A,True
3840865020.5029759,A,False
3840865020.6880002,Y,True
3840865020.7880001,Y,False
3840865021.1109762,Return,True
3840865021.2080002,Return,False
3840865021.4619842,RShiftKey,True
3840865021.688992,T,True
3840865021.7349758,RShiftKey,False
3840865021.7480001,T,False
3840865022.377984,O,True
3840865022.5379839,O,False
3840865022.8119998,D,True
3840865022.9049921,D,False
3840865023.0440001,A,True
3840865023.132,A,False
3840865023.1859841,Y,True
3840865023.316,Y,False
3840865023.4209919,Space,True
3840865023.5560002,Space,False
3840865023.7049918,I,True
3840865023.8339839,I,False
3840865023.922976,S,True
3840865024.0229759,S,False
3840865024.0599999,Space,True
3840865024.1899838,Space,False
3840865024.316,A,True
3840865024.4289918,A,False
3840865024.482976,Space,True
3840865024.621984,Space,False
3840865024.688992,S,True
3840865024.8019838,U,True
3840865024.8189759,S,False
3840865024.9289918,U,False
3840865025.1059842,N,True
3840865025.2059841,N,False
3840865025.3539839,N,True
3840865025.4669762,N,False
3840865025.8129921,Y,True
3840865025.9359999,Y,False
3840865026.1859841,Space,True
3840865026.2989759,Space,False
3840865026.4589758,D,True
3840865026.572,D,False
3840865026.836,A,True
3840865026.9320002,A,False
3840865027.1539841,Y,True
3840865027.2839999,Y,False
3840865027.641984,Return,True
3840865027.7649922,Return,False
3840865027.9189758,RShiftKey,True
3840865028.0859842,T,True
3840865028.136992,RShiftKey,False
3840865028.1529918,T,False
3840865028.2199998,O,True
3840865028.325984,O,False
3840865028.3299842,D,True
3840865028.4309759,A,True
3840865028.4349761,D,False
3840865028.4739838,Y,True
3840865028.554976,A,False
3840865028.5669761,Space,True
3840865028.6139841,Y,False
3840865028.6649919,Space,False
3840865028.693984,I,True
3840865028.7899842,I,False
3840865028.8049922,S,True
3840865028.9219842,S,False
3840865028.9269762,Space,True
3840865029.034976,Space,False
3840865029.069984,A,True
3840865029.1729922,Space,True
3840865029.1819839,A,False
3840865029.273984,Space,False
3840865029.3080001,S,True
3840865029.4039998,U,True
3840865029.4209919,S,False
3840865029.4969921,U,False
3840865029.5859842,M,True
3840865029.656992,M,False
3840865029.7499838,M,True
3840865029.8200002,M,False
3840865030.092,Back,True
3840865030.1760001,Back,False
3840865030.2519999,Back,True
3840865030.3280001,Back,False
3840865030.5,N,True
3840865030.5859842,N,False
3840865030.6299839,N,True
3840865030.7309761,N,False
3840865030.8419838,Y,True
3840865030.917984,Space,True
3840865030.9909759,Y,False
3840865031.0369921,D,True
3840865031.0509758,Space,False
3840865031.1429758,A,True
3840865031.152,D,False
3840865031.2269759,Y,True
3840865031.2349758,A,False
3840865031.3200002,Y,False
3840865031.5,Return,True
3840865031.6059842,Return,False
3840865031.7029762,RShiftKey,True
3840865031.8849921,T,True
3840865031.9659839,RShiftKey,False
3840865031.9659839,T,False
3840865032.325984,O,True
3840865032.4309759,O,False
3840865032.6499839,D,True
3840865032.7689919,D,False
3840865032.8329921,A,True
3840865032.9339838,A,False
3840865032.9419842,Y,True
3840865033.0679998,Space,True
3840865033.076992,Y,False
3840865033.1389761,Space,False
3840865033.2419839,I,True
3840865033.3179841,S,True
3840865033.3400002,I,False
3840865033.4359999,S,False
3840865033.4759998,Space,True
3840865033.5729918,Space,False
3840865033.596992,A,True
3840865033.7299838,Space,True
3840865033.7309761,A,False
3840865033.8299842,Space,False
3840865033.8969922,S,True
3840865033.9979839,S,False
3840865034.0219841,U,True
3840865034.121984,U,False
3840865034.3649921,N,True
3840865034.46,N,False
3840865034.544992,N,True
3840865034.6440001,N,False
3840865034.753984,Y,True
3840865034.8629761,Y,False
