Seconds,Value.key,Value.pressed
3839138146.325984,Y,True
3839138146.3469758,Z,False
3839138146.4109759,Y,False
3839138146.5669761,Space,True
3839138146.6629758,Space,False
3839138146.6979842,D,True
3839138146.8339839,O,True
3839138146.8639998,D,False
3839138146.984992,O,False
3839138147.0619841,G,True
3839138147.1719999,G,False
3839138147.4669762,Return,True
3839138147.6099839,Return,False
3839138147.9499841,Capital,True
3839138148.0669761,T,True
3839138148.0709758,Capital,False
3839138148.1459842,T,False
3839138148.2080002,Capital,True
3839138148.296,H,True
3839138148.3859839,Capital,False
3839138148.3869758,H,False
3839138148.4149761,E,True
3839138148.552,E,False
3839138148.5779839,Space,True
3839138148.6719999,Space,False
3839138148.810976,Q,True
3839138148.8969922,U,True
3839138148.9679999,Q,False
3839138148.9840002,U,False
3839138149.0429759,I,True
3839138149.1360002,I,False
3839138149.1440001,C,True
3839138149.2280002,K,True
3839138149.2360001,C,False
3839138149.3039999,K,False
3839138149.4009919,Space,True
3839138149.4840002,Space,False
3839138149.5869761,B,True
3839138149.6629758,R,True
3839138149.666976,B,False
3839138149.758976,R,False
3839138149.8049922,O,True
3839138149.9009919,W,True
3839138149.9019842,O,False
3839138150.0209918,W,False
3839138150.1479998,Space,True
3839138150.2360001,Space,False
3839138150.4659839,Back,True
3839138150.5709758,Back,False
3839138150.6919999,N,True
3839138150.7669759,N,False
3839138150.8449922,Space,True
3839138150.917984,F,True
3839138150.9509759,Space,False
3839138151.0259838,F,False
3839138151.0479999,O,True
3839138151.152,O,False
3839138151.1719999,X,True
3839138151.2939839,X,False
3839138151.3439999,Space,True
3839138151.4369922,Space,False
3839138151.5419841,J,True
3839138151.652,J,False
3839138151.7099838,U,True
3839138151.7929921,U,False
3839138151.8769922,M,True
3839138151.9699841,M,False
3839138152.052,P,True
3839138152.1440001,P,False
3839138152.1479998,S,True
3839138152.2779841,Space,True
3839138152.2849922,S,False
3839138152.3389759,Space,False
3839138152.4549761,O,True
3839138152.5359998,V,True
3839138152.552,O,False
3839138152.6209922,E,True
3839138152.6849918,V,False
3839138152.6929922,R,True
3839138152.773984,E,False
3839138152.7949762,R,False
3839138152.8759999,Space,True
