Seconds,Value.key,Value.pressed
3838184275.9019842,Space,False
3838184275.9349761,U,True
3838184276.034976,U,False
3838184276.2869759,Back,True
3838184276.3669758,Back,False
3838184276.4929919,J,True
3838184276.5929918,J,False
3838184276.6859841,U,True
3838184276.7819839,U,False
3838184276.922976,M,True
3838184277.0159998,P,True
3838184277.076992,M,False
3838184277.1440001,S,True
3838184277.1479998,P,False
3838184277.2869759,S,False
3838184277.2889919,Space,True
3838184277.3759999,O,True
3838184277.4099841,Space,False
3838184277.4729919,V,True
3838184277.5229759,O,False
3838184277.5760002,V,False
3838184277.6079998,E,True
3838184277.688992,R,True
3838184277.7349758,E,False
3838184277.7480001,Space,True
3838184277.7939839,R,False
3838184277.8400002,Space,False
3838184277.9039998,T,True
3838184277.9339838,H,True
3838184277.9709759,E,True
3838184277.9929919,T,False
3838184278.0589762,H,False
3838184278.0929918,E,False
3838184278.1129918,Space,True
3838184278.1969919,Space,False
3838184278.233984,L,True
3838184278.3400002,A,True
3838184278.3829761,L,False
3838184278.4249921,A,False
3838184278.5599999,Z,True
3838184278.6549759,Y,True
3838184278.6719999,Z,False
3838184278.7689919,Space,True
3838184278.7979841,Y,False
3838184278.8619838,Space,False
3838184279.0329919,D,True
3838184279.1179838,O,True
3838184279.146976,D,False
3838184279.2409921,O,False
3838184279.3019838,G,True
3838184279.3939838,G,False
