Seconds,Value.key,Value.pressed
3839138767.8920002,H,False
3839138767.989984,E,False
3839138768.0269761,Space,True
3839138768.1149759,Space,False
3839138768.2069759,L,True
3839138768.2949762,A,True
3839138768.316,L,False
3839138768.4120002,Z,True
3839138768.4549761,A,False
3839138768.572,Y,True
3839138768.596992,Z,False
3839138768.6360002,Y,False
3839138768.733984,Space,True
3839138768.8280001,D,True
3839138768.8439999,Space,False
3839138768.9419842,O,True
3839138768.9509759,D,False
3839138769.029984,O,False
3839138769.0859842,G,True
3839138769.168992,G,False
3839138769.213984,Return,True
3839138769.3529921,Return,False
3839138769.4339838,Capital,True
3839138769.5569921,Capital,False
3839138769.5859842,T,True
3839138769.632,Capital,True
3839138769.6699839,T,False
3839138769.780992,H,True
3839138769.7829762,Capital,False
3839138769.8689919,H,False
3839138769.8899841,E,True
3839138769.9920001,E,False
3839138770.0219841,Space,True
3839138770.132,Q,True
3839138770.1329918,Space,False
3839138770.2319999,Q,False
3839138770.253984,U,True
3839138770.3339839,U,False
3839138770.4000001,I,True
3839138770.489984,C,True
3839138770.4939842,I,False
3839138770.5779839,K,True
3839138770.5899839,C,False
3839138770.6709762,K,False
3839138770.7579842,Space,True
3839138770.8179841,Space,False
3839138770.912992,B,True
3839138771.0019841,R,True
3839138771.0109758,B,False
3839138771.0859842,R,False
3839138771.112,O,True
3839138771.1999998,W,True
3839138771.204,O,False
3839138771.3299842,W,False
3839138771.3379841,N,True
3839138771.4009919,N,False
3839138771.489984,Space,True
3839138771.5909762,Space,False
3839138771.7749758,F,True
3839138771.902976,F,False
3839138771.902976,O,True
3839138771.977984,O,False
3839138772.1149759,X,True
3839138772.2569919,X,False
3839138772.3959999,Space,True
3839138772.4920001,Space,False
3839138772.596992,J,True
3839138772.6599998,J,False
3839138772.6960001,U,True
3839138772.7899842,U,False
3839138772.8889918,M,True
3839138772.9640002,M,False
3839138773.0469761,P,True
3839138773.1389761,P,False
3839138773.1589761,S,True
3839138773.2719998,S,False
3839138773.2800002,Space,True
3839138773.3639998,Space,False
3839138773.4289918,O,True
3839138773.484992,V,True
3839138773.5240002,O,False
3839138773.5279999,E,True
3839138773.621984,R,True
3839138773.6339841,V,False
3839138773.6899838,E,False
3839138773.7360001,R,False
3839138773.7509761,Space,True
3839138773.8629761,Space,False
3839138773.8809919,T,True
3839138773.9320002,H,True
3839138773.9939842,T,False
3839138774.02,H,False
3839138774.0320001,E,True
3839138774.1509762,E,False
3839138774.1509762,Space,True
3839138774.2469759,Space,False
3839138774.3469758,L,True
3839138774.46,L,False
3839138774.4869761,A,True
3839138774.5789762,A,False
3839138774.6279998,Z,True
3839138774.7409921,Y,True
3839138774.7899842,Z,False
3839138774.810976,Y,False
3839138774.9189758,Space,True
3839138775.0229759,Space,False
3839138775.0369921,D,True
3839138775.1249919,O,True
3839138775.146976,D,False
3839138775.2269759,O,False
3839138775.7219839,Return,True
3839138775.836,Return,False
3839138776,Capital,True
3839138776.1199999,Capital,False
3839138776.1209922,T,True
3839138776.1859841,Capital,True
3839138776.193984,T,False
3839138776.2779841,H,True
3839138776.3369918,Capital,False
3839138776.3669758,E,True
3839138776.3789759,H,False
3839138776.4589758,E,False
3839138776.4969921,Space,True
3839138776.5979838,Q,True
3839138776.601984,Space,False
3839138776.7080002,U,True
3839138776.7179842,Q,False
3839138776.8000002,U,False
3839138776.8539839,I,True
3839138776.9289918,C,True
3839138776.9499841,I,False
3839138777.0339842,K,True
3839138777.034976,C,False
3839138777.1199999,K,False
3839138777.2519999,Space,True
3839138777.3400002,Space,False
3839138777.412992,B,True
3839138777.4929919,R,True
3839138777.5009918,B,False
3839138777.5899839,R,False
3839138777.6139841,O,True
3839138777.7019839,O,False
3839138777.7199998,W,True
3839138777.8049922,N,True
3839138777.8379841,W,False
3839138777.870976,N,False
3839138777.9559999,Space,True
3839138778.0619841,Space,False
3839138778.074976,F,True
3839138778.1539841,F,False
3839138778.1769919,O,True
3839138778.2719998,O,False
3839138778.2849922,X,True
3839138778.4139838,Space,True
3839138778.4159999,X,False
3839138778.5240002,Space,False
3839138778.6379838,J,True
3839138778.7229762,J,False
3839138778.7529922,U,True
3839138778.8369918,U,False
3839138778.9259839,M,True
3839138779.0269761,M,False
3839138779.0960002,P,True
3839138779.188992,S,True
3839138779.1929922,P,False
3839138779.3200002,S,False
3839138779.3239999,Space,True
3839138779.4059839,Space,False
3839138779.4739838,O,True
3839138779.5369921,V,True
3839138779.5840001,O,False
3839138779.5879998,E,True
3839138779.656992,R,True
3839138779.6579838,V,False
3839138779.7419839,E,False
3839138779.7579842,R,False
3839138779.8389759,Space,True
3839138779.9489918,T,True
3839138779.9499841,Space,False
3839138780.0509758,T,False
3839138780.0679998,H,True
3839138780.1499839,H,False
3839138780.1680002,E,True
3839138780.2819839,Space,True
3839138780.2939839,E,False
3839138780.3769922,Space,False
3839138780.477984,L,True
3839138780.569984,L,False
3839138780.6079998,A,True
3839138780.738976,Z,True
3839138780.8179841,A,False
3839138780.8559999,Y,True
3839138780.922976,Z,False
3839138780.9320002,Y,False
3839138781.0560002,Space,True
3839138781.1399999,D,True
3839138781.156992,Space,False
3839138781.2619839,O,True
3839138781.2709761,D,False
3839138781.3629761,O,False
3839138781.412992,G,True
3839138781.5329919,G,False
3839138781.5729918,Return,True
3839138781.7659841,Return,False
3839138781.9039998,Capital,True
3839138782.0169921,T,True
3839138782.0179839,Capital,False
3839138782.0929918,T,False
3839138782.096992,Capital,True
3839138782.1819839,H,True
3839138782.2719998,Capital,False
3839138782.2729921,H,False
3839138782.2919998,E,True
3839138782.4039998,E,False
3839138782.422976,Space,True
3839138782.5429759,Space,False
3839138782.552,Q,True
3839138782.6429758,Q,False
3839138782.6909761,U,True
3839138782.7629762,U,False
3839138782.8269758,I,True
3839138782.9069762,C,True
3839138782.9289918,I,False
3839138783.004992,K,True
3839138783.0259838,C,False
3839138783.1049919,K,False
3839138783.1899838,Space,True
3839138783.2699838,Space,False
3839138783.340992,B,True
3839138783.3939838,R,True
3839138783.4239998,B,False
3839138783.5189762,R,False
3839138783.5309758,O,True
3839138783.6229758,O,False
3839138783.6399999,W,True
3839138783.7459841,N,True
3839138783.7659841,W,False
3839138783.8200002,N,False
3839138783.8949761,Space,True
3839138783.9920001,Space,False
3839138784.1979842,F,True
3839138784.273984,O,True
3839138784.2749758,F,False
3839138784.3529921,O,False
3839138784.46,X,True
3839138784.6089921,X,False
3839138784.6259842,Space,True
3839138784.708992,Space,False
3839138784.7929921,J,True
3839138784.872992,J,False
3839138784.9759998,U,True
3839138785.029984,U,False
