Seconds,Value.key,Value.pressed
3838184591.7680001,F,True
3838184591.8689919,O,True
3838184591.872992,F,False
3838184591.994976,O,False
3838184591.9989762,X,True
3838184592.1209922,Space,True
3838184592.1339841,X,False
3838184592.2269759,Space,False
3838184592.2729921,J,True
3838184592.3649921,J,False
3838184592.4419842,U,True
3838184592.5279999,U,False
3838184592.6389761,M,True
3838184592.7280002,P,True
3838184592.7719998,M,False
3838184592.8520002,P,False
3838184592.870976,S,True
3838184592.984992,Space,True
3838184592.9979839,S,False
3838184593.076992,Space,False
3838184593.0960002,O,True
3838184593.204,V,True
3838184593.228992,O,False
3838184593.2949762,V,False
3838184593.3099842,E,True
3838184593.4069762,R,True
3838184593.4509759,E,False
3838184593.4759998,Space,True
3838184593.5059838,R,False
3838184593.576992,Space,False
3838184593.6279998,T,True
3838184593.7149758,T,False
3838184593.7349758,E,True
3838184593.7499838,H,True
3838184593.7919998,E,False
3838184593.8629761,H,False
3838184593.9169922,Space,True
3838184594.0189762,Space,False
3838184594.1440001,L,True
3838184594.2529922,A,True
3838184594.2819839,L,False
3838184594.3699841,A,False
3838184594.5939841,Z,True
3838184594.7109761,Z,False
3838184594.724,Y,True
3838184594.8249922,Y,False
3838184594.865984,Space,True
3838184594.9569921,Space,False
3838184595.2309761,D,True
3838184595.3569918,D,False
3838184595.372992,O,True
3838184595.4819841,O,False
3838184595.7749758,H,True
3838184595.8619838,H,False
3838184596.569984,Return,True
3838184596.6539841,Return,False
3838184597.340992,T,True
3838184597.4409919,T,False
3838184597.5569921,H,True
3838184597.6499839,H,False
3838184597.848,E,True
3838184597.948,E,False
3838184598.1440001,Space,True
3838184598.280992,Space,False
3838184599.1529918,Q,True
3838184599.2669759,Q,False
3838184599.6659842,U,True
3838184599.778976,U,False
3838184599.9809918,I,True
3838184600.096992,I,False
3838184600.489984,C,True
3838184600.6079998,C,False
3838184600.977984,K,True
3838184601.0879998,K,False
3838184601.2199998,Space,True
3838184601.3529921,Space,False
3838184602.1769919,B,True
3838184602.3280001,B,False
3838184603.072,R,True
3838184603.1809921,R,False
3838184603.462976,O,True
3838184603.576992,O,False
3838184603.7989759,W,True
3838184603.9000001,W,False
3838184604.7160001,N,True
3838184604.8200002,N,False
3838184604.9439998,Space,True
3838184605.0619841,Space,False
3838184606.0329919,F,True
3838184606.1549759,F,False
3838184606.4499841,O,True
3838184606.5629759,O,False
3838184606.753984,X,True
3838184606.8589759,X,False
3838184607.0419841,Space,True
3838184607.1549759,Space,False
3838184608.0189762,J,True
3838184608.1179838,J,False
3838184608.2069759,U,True
3838184608.2989759,U,False
3838184608.408,M,True
3838184608.5089922,M,False
