Seconds,Value.key,Value.pressed
3838204943.0899839,L,True
3838204943.2119999,A,True
3838204943.224,L,False
3838204943.3539839,A,False
3838204943.5009918,X,True
3838204943.6349759,X,False
3838204943.7029762,Y,True
3838204943.816,Y,False
3838204944.02,Space,True
3838204944.1279998,Space,False
3838204944.2880001,D,True
3838204944.3429761,O,True
3838204944.4149761,D,False
3838204944.4559999,O,False
3838204944.489984,G,True
3838204944.5849919,G,False
3838204944.6489921,Return,True
3838204944.7509761,Return,False
3838204944.8749762,RShiftKey,True
3838204944.9549761,T,True
3838204945.0389762,RShiftKey,False
3838204945.0640001,T,False
3838204945.0949759,H,True
3838204945.1749759,E,True
3838204945.2309761,H,False
3838204945.2680001,Space,True
3838204945.2689919,E,False
3838204945.365984,Space,False
3838204945.402976,Q,True
3838204945.48,U,True
3838204945.5,Q,False
3838204945.5659838,I,True
3838204945.592,U,False
3838204945.6880002,I,False
3838204945.6919999,C,True
3838204945.7979841,K,True
3838204945.8149762,C,False
3838204945.8869758,Space,True
3838204945.9419842,K,False
3838204945.9889922,Space,False
3838204946.0689921,B,True
3838204946.1649919,B,False
3838204946.2729921,R,True
3838204946.3559999,R,False
3838204946.3649921,O,True
3838204946.4699841,O,False
3838204946.477984,W,True
3838204946.564992,N,True
3838204946.6040001,W,False
3838204946.6449919,Space,True
3838204946.6909761,N,False
3838204946.7409921,Space,False
3838204946.7800002,F,True
3838204946.8639998,F,False
3838204946.8649921,O,True
3838204946.984992,O,False
3838204946.989984,X,True
3838204947.0989761,X,False
3838204947.0999999,Space,True
3838204947.1919999,Space,False
3838204947.2600002,J,True
3838204947.3099842,J,False
3838204947.392992,U,True
3838204947.4689922,U,False
3838204947.5869761,M,True
3838204947.6699839,P,True
3838204947.6909761,M,False
3838204947.7669759,S,True
3838204947.7839999,P,False
3838204947.8689919,S,False
3838204947.897984,Space,True
3838204947.9859838,Space,False
3838204948.0259838,O,True
3838204948.1179838,V,True
3838204948.1560001,O,False
3838204948.2019839,V,False
3838204948.2280002,E,True
3838204948.3149762,R,True
3838204948.365984,E,False
3838204948.3739839,Space,True
3838204948.4139838,R,False
3838204948.4679999,Space,False
3838204948.4939842,T,True
3838204948.5829759,E,True
3838204948.5960002,H,True
3838204948.6040001,T,False
3838204948.7099838,E,False
3838204948.7659841,Space,True
3838204948.7829762,H,False
3838204948.868,Space,False
3838204948.9259839,L,True
3838204948.98,A,True
3838204949.0899839,A,False
3838204949.1149759,L,False
3838204949.7249918,Z,True
3838204949.8039999,E,True
3838204949.8499842,Z,False
3838204949.8839998,Y,True
3838204949.9359999,E,False
3838204949.9739838,Space,True
3838204950.0129919,Y,False
3838204950.0669761,Space,False
3838204950.1389761,O,True
3838204950.152,D,True
3838204950.2480001,O,False
3838204950.2569919,D,False
3838204950.7989759,Return,True
3838204950.908,Return,False
3838204951.1979842,RShiftKey,True
3838204951.2689919,T,True
3838204951.3669758,RShiftKey,False
3838204951.3989758,T,False
3838204951.428,H,True
3838204951.494976,E,True
3838204951.5789762,H,False
3838204951.5879998,Space,True
3838204951.6259842,E,False
3838204951.688992,Space,False
3838204951.7839999,U,True
3838204951.9159999,I,True
3838204951.928,U,False
3838204951.9879999,I,False
3838204952.2099838,Back,True
3838204952.2839999,Back,False
3838204952.3280001,Back,True
3838204952.437984,Back,False
3838204952.4640002,Q,True
3838204952.5599999,Q,False
3838204952.574976,U,True
3838204952.6799998,I,True
3838204952.7219839,U,False
3838204952.738976,C,True
3838204952.7989759,I,False
3838204952.8649921,C,False
3838204952.888,Space,True
3838204952.9929919,Space,False
3838204953.2160001,B,True
3838204953.3080001,B,False
3838204953.4120002,R,True
3838204953.4959998,O,True
3838204953.5120001,R,False
3838204953.6099839,O,False
3838204953.6699839,W,True
3838204953.8099842,W,False
3838204953.810976,N,True
3838204953.922976,Space,True
3838204953.9569921,N,False
3838204954.0419841,Space,False
3838204954.1949759,F,True
3838204954.2880001,O,True
3838204954.296,F,False
3838204954.3989758,O,False
3838204954.4200001,X,True
3838204954.5289922,X,False
