Seconds,Value.key,Value.pressed
3838359958.569984,Space,False
3838359959.1459842,D,True
3838359959.2369919,D,False
3838359959.4069762,O,True
3838359959.482976,O,False
3838359959.5079999,G,True
3838359959.5869761,G,False
3838359963.208992,Return,True
3838359963.276,Return,False
3838359963.8859839,T,True
3838359963.964992,T,False
3838359963.9969921,H,True
3838359964.0799999,H,False
3838359964.0889921,E,True
3838359964.1899838,E,False
3838359964.2619839,Space,True
3838359964.3549762,Space,False
3838359964.368,Q,True
3838359964.4809918,Y,True
3838359964.534976,Q,False
3838359964.5599999,U,True
3838359964.626976,Y,False
3838359964.6769919,U,False
3838359964.6819839,C,True
3838359964.7819839,C,False
3838359965.0869761,Back,True
3838359965.1709762,Back,False
3838359965.2409921,Back,True
3838359965.3269758,Back,False
3838359965.3859839,Back,True
3838359965.4859838,Back,False
3838359965.8699841,U,True
3838359965.8949761,I,True
3838359965.9409919,U,False
3838359966.0079999,I,False
3838359966.0689921,C,True
3838359966.1479998,K,True
3838359966.1760001,C,False
3838359966.2669759,Space,True
3838359966.3089919,K,False
3838359966.3629761,Space,False
3838359967.3089919,B,True
3838359967.3759999,B,False
3838359967.54,R,True
3838359967.6149759,R,False
3838359967.6549759,O,True
3838359967.7309761,O,False
3838359967.7849922,W,True
3838359967.8859839,W,False
3838359967.9469762,N,True
3838359968.034976,N,False
3838359968.054976,Space,True
3838359968.1589761,Space,False
3838359968.2129922,F,True
3838359968.2919998,F,False
3838359968.320992,O,True
3838359968.3829761,O,False
3838359968.4259839,X,True
3838359968.5240002,X,False
3838359968.7849922,Space,True
3838359968.868,Space,False
3838359968.942976,O,True
3838359969.0240002,O,False
3838359969.348,Back,True
3838359969.4289918,Back,False
3838359969.6309762,J,True
3838359969.688992,J,False
3838359969.7569919,U,True
3838359969.8489919,M,True
3838359969.8539839,U,False
3838359969.9459839,P,True
3838359969.9709759,M,False
3838359970.029984,S,True
3838359970.0469761,P,False
3838359970.1009922,Space,True
3838359970.1309762,O,True
3838359970.1399999,S,False
3838359970.184,Space,False
3838359970.2249918,O,False
3838359970.3349762,V,True
3838359970.3689919,E,True
3838359970.402976,R,True
3838359970.4069762,V,False
3838359970.4449921,E,False
3838359970.5,R,False
3838359970.5309758,Space,True
3838359970.5859842,T,True
3838359970.6029758,Space,False
3838359970.6379838,H,True
3838359970.6629758,T,False
3838359970.7049918,E,True
3838359970.708992,H,False
3838359970.7519999,Space,True
3838359970.8080001,E,False
3838359970.8539839,Space,False
3838359970.9049921,L,True
3838359970.9759998,A,True
3838359970.98,L,False
3838359971.1479998,A,False
3838359971.325984,Z,True
3838359971.4269762,Z,False
3838359971.4449921,Y,True
3838359971.5369921,Y,False
3838359971.7480001,Space,True
3838359971.8699841,Space,False
3838359972.3080001,D,True
3838359972.3829761,D,False
3838359972.5979838,O,True
3838359972.7360001,O,False
3838359972.8989758,G,True
3838359972.9939842,G,False
3838359973.3449922,Return,True
3838359973.4409919,Return,False
3838359973.8800001,T,True
3838359973.962976,T,False
3838359974.0129919,H,True
3838359974.0579839,E,True
3838359974.0869761,H,False
3838359974.1659842,E,False
3838359974.198976,Space,True
3838359974.2609921,Q,True
3838359974.2819839,Space,False
3838359974.3189759,U,True
3838359974.365984,Q,False
3838359974.4120002,I,True
3838359974.4249921,U,False
3838359974.524992,I,False
3838359974.5569921,C,True
3838359974.6659842,C,False
3838359974.686976,K,True
3838359974.7899842,K,False
3838359974.9449921,Space,True
3838359975.0479999,Space,False
3838359975.1199999,B,True
3838359975.1999998,R,True
3838359975.2119999,B,False
3838359975.3000002,R,False
3838359975.3949761,O,True
3838359975.457984,O,False
3838359975.5,W,True
3838359975.5960002,W,False
