Seconds,Value.key,Value.pressed
3840262209.1440001,E,True
3840262209.152,H,False
3840262209.204,Space,True
3840262209.258976,E,False
3840262209.3019838,Space,False
3840262209.336,Q,True
3840262209.4459839,Q,False
3840262209.4459839,U,True
3840262209.524992,I,True
3840262209.5509758,U,False
3840262209.6349759,I,False
3840262209.6389761,C,True
3840262209.7309761,C,False
3840262209.756,K,True
3840262209.8649921,Space,True
3840262209.890976,K,False
3840262209.9679999,Space,False
3840262210.0539842,B,True
3840262210.1459842,B,False
3840262210.2399998,R,True
3840262210.336,R,False
3840262210.3449922,O,True
3840262210.4659839,O,False
3840262210.514976,W,True
3840262210.581984,N,True
3840262210.6109762,W,False
3840262210.686976,Space,True
3840262210.7199998,N,False
3840262210.778976,Space,False
3840262210.8189759,F,True
3840262210.9259839,O,True
3840262210.9299841,F,False
3840262211.034976,O,False
3840262211.0529919,X,True
3840262211.1749759,X,False
3840262211.1749759,Space,True
3840262211.2669759,Space,False
3840262211.3099842,J,True
3840262211.3920002,J,False
3840262211.462976,U,True
3840262211.5339842,U,False
3840262211.6609921,M,True
3840262211.7369919,P,True
3840262211.7709761,M,False
3840262211.8739839,P,False
3840262211.8899841,S,True
3840262211.9859838,S,False
3840262212.0089922,Space,True
3840262212.1049919,Space,False
3840262212.1259842,O,True
3840262212.2469759,O,False
3840262212.2609921,V,True
3840262212.3319998,V,False
3840262212.368,E,True
3840262212.46,R,True
3840262212.509984,E,False
3840262212.5359998,Space,True
3840262212.5569921,R,False
3840262212.636992,Space,False
3840262212.6599998,T,True
3840262212.7449918,H,True
3840262212.7779841,E,True
3840262212.7989759,T,False
3840262212.8819842,Space,True
3840262212.8859839,E,False
3840262212.8989758,H,False
3840262212.9699841,Space,False
3840262213.0279999,L,True
3840262213.1529918,A,True
3840262213.1749759,L,False
3840262213.253984,A,False
3840262213.3800001,Z,True
3840262213.4720001,Y,True
3840262213.4759998,Z,False
3840262213.5840001,Space,True
3840262213.6199999,Y,False
3840262213.6739841,Space,False
3840262213.8429761,D,True
3840262213.922976,O,True
3840262213.9439998,D,False
3840262214.0529919,O,False
3840262214.168992,G,True
3840262214.2619839,G,False
3840262214.377984,Return,True
3840262214.4909759,Return,False
3840262214.6789761,RShiftKey,True
3840262214.8200002,T,True
3840262214.8959999,RShiftKey,False
3840262214.9039998,T,False
3840262214.9640002,H,True
3840262215.0479999,E,True
3840262215.0609918,H,False
3840262215.1329918,Space,True
3840262215.1579838,E,False
3840262215.2349758,Space,False
3840262215.4699841,Q,True
3840262215.5409918,U,True
3840262215.5659838,Q,False
3840262215.6160002,I,True
3840262215.6719999,U,False
3840262215.748992,I,False
3840262215.7899842,C,True
3840262215.8400002,C,False
3840262215.8769922,K,True
3840262215.9989762,K,False
3840262216.029984,Space,True
3840262216.1299839,Space,False
3840262216.2169919,B,True
3840262216.2919998,B,False
3840262216.7709761,R,True
3840262216.8629761,R,False
3840262216.897984,O,True
3840262216.9909759,W,True
3840262217.0029759,O,False
3840262217.0909762,W,False
3840262217.1179838,N,True
3840262217.2729921,Space,True
3840262217.2899842,N,False
3840262217.365984,Space,False
3840262217.4559999,F,True
3840262217.5589762,F,False
3840262217.569984,O,True
3840262217.6919999,O,False
3840262217.8419838,X,True
3840262217.964992,X,False
3840262217.964992,Space,True
3840262218.052,Space,False
3840262218.166976,J,True
3840262218.2459841,J,False
3840262218.6299839,M,True
3840262218.748992,M,False
3840262219.2429762,Back,True
3840262219.3559999,Back,False
3840262219.504992,U,True
3840262219.6009922,U,False
3840262219.738976,M,True
3840262219.8369918,P,True
3840262219.8569918,M,False
3840262219.9619842,P,False
3840262219.9869761,S,True
3840262220.1149759,S,False
3840262220.1179838,Space,True
3840262220.2099838,Space,False
3840262220.2419839,O,True
3840262220.3349762,V,True
3840262220.3769922,O,False
3840262220.4320002,V,False
3840262220.4739838,E,True
3840262220.5799999,R,True
3840262220.621984,E,False
3840262220.6379838,Space,True
3840262220.6659842,R,False
3840262220.7329922,Space,False
3840262220.7800002,T,True
3840262220.868,H,True
3840262220.8899841,E,True
3840262220.9069762,T,False
3840262220.9920001,E,False
3840262220.9959998,H,False
3840262221.0109758,Space,True
3840262221.101984,Space,False
3840262221.1629758,L,True
3840262221.2259841,A,True
3840262221.2949762,L,False
3840262221.3200002,A,False
3840262221.5,Z,True
3840262221.5640001,Z,False
